"Estado","Variável","Mês","Valor","Região","População"
"Mato Grosso","Pessoa Localizada",2023-06-01,77,"Centro-Oeste",3658649
"Mato Grosso","Pessoa Localizada",2023-07-01,72,"Centro-Oeste",3658649
"Mato Grosso","Pessoa Localizada",2023-08-01,95,"Centro-Oeste",3658649
"Mato Grosso","Pessoa Localizada",2023-09-01,53,"Centro-Oeste",3658649
"Mato Grosso","Pessoa Localizada",2023-10-01,71,"Centro-Oeste",3658649
"Mato Grosso","Pessoa Localizada",2023-11-01,72,"Centro-Oeste",3658649
"Mato Grosso","Pessoa Localizada",2023-12-01,95,"Centro-Oeste",3658649
"Mato Grosso","Pessoa Localizada",2024-01-01,100,"Centro-Oeste",3658649
"Mato Grosso","Pessoa Localizada",2024-02-01,77,"Centro-Oeste",3658649
"Mato Grosso","Pessoa Localizada",2024-03-01,74,"Centro-Oeste",3658649
"Pará","Pessoa Desaparecida",2019-01-01,70,"Norte",8120131
"Pará","Pessoa Desaparecida",2019-02-01,63,"Norte",8120131
"Pará","Pessoa Desaparecida",2019-03-01,86,"Norte",8120131
"Pará","Pessoa Desaparecida",2019-04-01,86,"Norte",8120131
"Pará","Pessoa Desaparecida",2019-05-01,83,"Norte",8120131
"Pará","Pessoa Desaparecida",2019-06-01,53,"Norte",8120131
"Pará","Pessoa Desaparecida",2019-07-01,60,"Norte",8120131
"Pará","Pessoa Desaparecida",2019-08-01,68,"Norte",8120131
"Pará","Pessoa Desaparecida",2019-09-01,68,"Norte",8120131
"Pará","Pessoa Desaparecida",2019-10-01,71,"Norte",8120131
"Pará","Pessoa Desaparecida",2019-11-01,58,"Norte",8120131
"Pará","Pessoa Desaparecida",2019-12-01,74,"Norte",8120131
"Pará","Pessoa Desaparecida",2020-01-01,71,"Norte",8120131
"Pará","Pessoa Desaparecida",2020-02-01,65,"Norte",8120131
"Pará","Pessoa Desaparecida",2020-03-01,56,"Norte",8120131
"Pará","Pessoa Desaparecida",2020-04-01,35,"Norte",8120131
"Pará","Pessoa Desaparecida",2020-05-01,32,"Norte",8120131
"Pará","Pessoa Desaparecida",2020-06-01,40,"Norte",8120131
"Pará","Pessoa Desaparecida",2020-07-01,53,"Norte",8120131
"Pará","Pessoa Desaparecida",2020-08-01,59,"Norte",8120131
"Pará","Pessoa Desaparecida",2020-09-01,52,"Norte",8120131
"Pará","Pessoa Desaparecida",2020-10-01,60,"Norte",8120131
"Pará","Pessoa Desaparecida",2020-11-01,45,"Norte",8120131
"Pará","Pessoa Desaparecida",2020-12-01,52,"Norte",8120131
"Pará","Pessoa Desaparecida",2021-01-01,84,"Norte",8120131
"Pará","Pessoa Desaparecida",2021-02-01,42,"Norte",8120131
"Pará","Pessoa Desaparecida",2021-03-01,55,"Norte",8120131
"Pará","Pessoa Desaparecida",2021-04-01,77,"Norte",8120131
"Pará","Pessoa Desaparecida",2021-05-01,87,"Norte",8120131
"Pará","Pessoa Desaparecida",2021-06-01,78,"Norte",8120131
"Pará","Pessoa Desaparecida",2021-07-01,87,"Norte",8120131
"Pará","Pessoa Desaparecida",2021-08-01,82,"Norte",8120131
"Pará","Pessoa Desaparecida",2021-09-01,88,"Norte",8120131
"Pará","Pessoa Desaparecida",2021-10-01,87,"Norte",8120131
"Pará","Pessoa Desaparecida",2021-11-01,71,"Norte",8120131
"Pará","Pessoa Desaparecida",2021-12-01,81,"Norte",8120131
"Pará","Pessoa Desaparecida",2022-01-01,71,"Norte",8120131
"Pará","Pessoa Desaparecida",2022-02-01,59,"Norte",8120131
"Pará","Pessoa Desaparecida",2022-03-01,81,"Norte",8120131
"Pará","Pessoa Desaparecida",2022-04-01,75,"Norte",8120131
"Pará","Pessoa Desaparecida",2022-05-01,107,"Norte",8120131
"Pará","Pessoa Desaparecida",2022-06-01,100,"Norte",8120131
"Pará","Pessoa Desaparecida",2022-07-01,94,"Norte",8120131
"Pará","Pessoa Desaparecida",2022-08-01,107,"Norte",8120131
"Pará","Pessoa Desaparecida",2022-09-01,96,"Norte",8120131
"Pará","Pessoa Desaparecida",2022-10-01,124,"Norte",8120131
"Pará","Pessoa Desaparecida",2022-11-01,93,"Norte",8120131
"Pará","Pessoa Desaparecida",2022-12-01,120,"Norte",8120131
"Pará","Pessoa Desaparecida",2023-01-01,87,"Norte",8120131
"Pará","Pessoa Desaparecida",2023-02-01,89,"Norte",8120131
"Pará","Pessoa Desaparecida",2023-03-01,107,"Norte",8120131
"Pará","Pessoa Desaparecida",2023-04-01,105,"Norte",8120131
"Pará","Pessoa Desaparecida",2023-05-01,117,"Norte",8120131
"Pará","Pessoa Desaparecida",2023-06-01,110,"Norte",8120131
"Pará","Pessoa Desaparecida",2023-07-01,113,"Norte",8120131
"Pará","Pessoa Desaparecida",2023-08-01,110,"Norte",8120131
"Pará","Pessoa Desaparecida",2023-09-01,119,"Norte",8120131
"Pará","Pessoa Desaparecida",2023-10-01,108,"Norte",8120131
"Pará","Pessoa Desaparecida",2023-11-01,121,"Norte",8120131
"Pará","Pessoa Desaparecida",2023-12-01,150,"Norte",8120131
"Pará","Pessoa Desaparecida",2024-01-01,127,"Norte",8120131
"Pará","Pessoa Desaparecida",2024-02-01,117,"Norte",8120131
"Pará","Pessoa Desaparecida",2024-03-01,136,"Norte",8120131
"Pará","Pessoa Localizada",2019-01-01,1,"Norte",8120131
"Pará","Pessoa Localizada",2019-02-01,7,"Norte",8120131
"Pará","Pessoa Localizada",2019-03-01,5,"Norte",8120131
"Pará","Pessoa Localizada",2019-04-01,2,"Norte",8120131
"Pará","Pessoa Localizada",2019-05-01,4,"Norte",8120131
"Pará","Pessoa Localizada",2019-06-01,3,"Norte",8120131
"Pará","Pessoa Localizada",2019-07-01,11,"Norte",8120131
"Pará","Pessoa Localizada",2019-08-01,3,"Norte",8120131
"Pará","Pessoa Localizada",2019-09-01,10,"Norte",8120131
"Pará","Pessoa Localizada",2019-10-01,3,"Norte",8120131
"Pará","Pessoa Localizada",2019-11-01,1,"Norte",8120131
"Pará","Pessoa Localizada",2019-12-01,2,"Norte",8120131
"Pará","Pessoa Localizada",2020-01-01,0,"Norte",8120131
"Pará","Pessoa Localizada",2020-02-01,0,"Norte",8120131
"Pará","Pessoa Localizada",2020-03-01,0,"Norte",8120131
"Pará","Pessoa Localizada",2020-04-01,1,"Norte",8120131
"Pará","Pessoa Localizada",2020-05-01,1,"Norte",8120131
"Pará","Pessoa Localizada",2020-06-01,0,"Norte",8120131
"Pará","Pessoa Localizada",2020-07-01,2,"Norte",8120131
"Pará","Pessoa Localizada",2020-08-01,2,"Norte",8120131
"Pará","Pessoa Localizada",2020-09-01,1,"Norte",8120131
"Pará","Pessoa Localizada",2020-10-01,0,"Norte",8120131
"Pará","Pessoa Localizada",2020-11-01,0,"Norte",8120131
"Pará","Pessoa Localizada",2020-12-01,0,"Norte",8120131
"Pará","Pessoa Localizada",2021-01-01,25,"Norte",8120131
"Pará","Pessoa Localizada",2021-02-01,16,"Norte",8120131
"Pará","Pessoa Localizada",2021-03-01,22,"Norte",8120131
"Pará","Pessoa Localizada",2021-04-01,26,"Norte",8120131
"Pará","Pessoa Localizada",2021-05-01,39,"Norte",8120131
"Pará","Pessoa Localizada",2021-06-01,54,"Norte",8120131
"Pará","Pessoa Localizada",2021-07-01,48,"Norte",8120131
"Pará","Pessoa Localizada",2021-08-01,54,"Norte",8120131
"Pará","Pessoa Localizada",2021-09-01,41,"Norte",8120131
"Pará","Pessoa Localizada",2021-10-01,52,"Norte",8120131
"Pará","Pessoa Localizada",2021-11-01,46,"Norte",8120131
"Pará","Pessoa Localizada",2021-12-01,34,"Norte",8120131
"Pará","Pessoa Localizada",2022-01-01,50,"Norte",8120131
"Pará","Pessoa Localizada",2022-02-01,38,"Norte",8120131
"Pará","Pessoa Localizada",2022-03-01,37,"Norte",8120131
"Pará","Pessoa Localizada",2022-04-01,73,"Norte",8120131
"Pará","Pessoa Localizada",2022-05-01,31,"Norte",8120131
"Pará","Pessoa Localizada",2022-06-01,25,"Norte",8120131
"Pará","Pessoa Localizada",2022-07-01,29,"Norte",8120131
"Pará","Pessoa Localizada",2022-08-01,37,"Norte",8120131
"Pará","Pessoa Localizada",2022-09-01,40,"Norte",8120131
"Pará","Pessoa Localizada",2022-10-01,31,"Norte",8120131
"Pará","Pessoa Localizada",2022-11-01,28,"Norte",8120131
"Pará","Pessoa Localizada",2022-12-01,28,"Norte",8120131
"Pará","Pessoa Localizada",2023-01-01,46,"Norte",8120131
"Pará","Pessoa Localizada",2023-02-01,30,"Norte",8120131
"Pará","Pessoa Localizada",2023-03-01,34,"Norte",8120131
"Pará","Pessoa Localizada",2023-04-01,39,"Norte",8120131
"Pará","Pessoa Localizada",2023-05-01,38,"Norte",8120131
"Pará","Pessoa Localizada",2023-06-01,47,"Norte",8120131
"Pará","Pessoa Localizada",2023-07-01,36,"Norte",8120131
"Pará","Pessoa Localizada",2023-08-01,32,"Norte",8120131
"Pará","Pessoa Localizada",2023-09-01,42,"Norte",8120131
"Pará","Pessoa Localizada",2023-10-01,27,"Norte",8120131
"Pará","Pessoa Localizada",2023-11-01,6,"Norte",8120131
"Pará","Pessoa Localizada",2023-12-01,17,"Norte",8120131
"Pará","Pessoa Localizada",2024-01-01,7,"Norte",8120131
"Pará","Pessoa Localizada",2024-02-01,6,"Norte",8120131
"Pará","Pessoa Localizada",2024-03-01,9,"Norte",8120131
"Paraíba","Pessoa Desaparecida",2019-01-01,34,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2019-02-01,33,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2019-03-01,30,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2019-04-01,45,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2019-05-01,47,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2019-06-01,44,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2019-07-01,32,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2019-08-01,28,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2019-09-01,30,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2019-10-01,34,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2019-11-01,21,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2019-12-01,28,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2020-01-01,38,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2020-02-01,45,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2020-03-01,35,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2020-04-01,22,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2020-05-01,17,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2020-06-01,26,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2020-07-01,22,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2020-08-01,30,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2020-09-01,24,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2020-10-01,34,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2020-11-01,38,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2020-12-01,44,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2021-01-01,32,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2021-02-01,38,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2021-03-01,48,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2021-04-01,31,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2021-05-01,39,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2021-06-01,42,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2021-07-01,30,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2021-08-01,39,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2021-09-01,50,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2021-10-01,55,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2021-11-01,47,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2021-12-01,58,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2022-01-01,31,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2022-02-01,41,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2022-03-01,33,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2022-04-01,33,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2022-05-01,29,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2022-06-01,58,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2022-07-01,46,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2022-08-01,48,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2022-09-01,39,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2022-10-01,86,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2022-11-01,56,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2022-12-01,29,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2023-01-01,52,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2023-02-01,51,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2023-03-01,50,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2023-04-01,66,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2023-05-01,61,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2023-06-01,69,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2023-07-01,56,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2023-08-01,62,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2023-09-01,78,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2023-10-01,81,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2023-11-01,77,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2023-12-01,80,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2024-01-01,78,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2024-02-01,81,"Nordeste",3974687
"Paraíba","Pessoa Desaparecida",2024-03-01,66,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2019-01-01,28,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2019-02-01,23,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2019-03-01,21,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2019-04-01,27,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2019-05-01,32,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2019-06-01,41,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2019-07-01,26,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2019-08-01,26,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2019-09-01,26,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2019-10-01,33,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2019-11-01,21,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2019-12-01,26,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2020-01-01,11,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2020-02-01,15,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2020-03-01,10,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2020-04-01,9,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2020-05-01,9,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2020-06-01,7,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2020-07-01,7,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2020-08-01,7,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2020-09-01,14,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2020-10-01,17,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2020-11-01,27,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2020-12-01,16,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2021-01-01,17,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2021-02-01,20,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2021-03-01,19,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2021-04-01,12,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2021-05-01,19,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2021-06-01,20,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2021-07-01,15,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2021-08-01,23,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2021-09-01,26,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2021-10-01,21,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2021-11-01,24,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2021-12-01,15,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2022-01-01,10,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2022-02-01,8,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2022-03-01,14,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2022-04-01,9,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2022-05-01,10,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2022-06-01,13,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2022-07-01,17,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2022-08-01,30,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2022-09-01,16,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2022-10-01,18,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2022-11-01,22,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2022-12-01,20,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2023-01-01,21,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2023-02-01,18,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2023-03-01,28,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2023-04-01,35,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2023-05-01,33,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2023-06-01,16,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2023-07-01,35,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2023-08-01,28,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2023-09-01,32,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2023-10-01,30,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2023-11-01,41,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2023-12-01,34,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2024-01-01,7,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2024-02-01,0,"Nordeste",3974687
"Paraíba","Pessoa Localizada",2024-03-01,0,"Nordeste",3974687
"Pernambuco","Pessoa Desaparecida",2019-01-01,270,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2019-02-01,233,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2019-03-01,277,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2019-04-01,246,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2019-05-01,282,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2019-06-01,244,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2019-07-01,240,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2019-08-01,238,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2019-09-01,265,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2019-10-01,280,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2019-11-01,259,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2019-12-01,301,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2020-01-01,273,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2020-02-01,266,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2020-03-01,191,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2020-04-01,159,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2020-05-01,176,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2020-06-01,168,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2020-07-01,227,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2020-08-01,188,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2020-09-01,211,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2020-10-01,259,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2020-11-01,258,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2020-12-01,212,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2021-01-01,223,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2021-02-01,200,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2021-03-01,216,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2021-04-01,202,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2021-05-01,202,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2021-06-01,187,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2021-07-01,186,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2021-08-01,211,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2021-09-01,201,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2021-10-01,231,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2021-11-01,226,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2021-12-01,205,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2022-01-01,213,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2022-02-01,157,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2022-03-01,219,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2022-04-01,253,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2022-05-01,210,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2022-06-01,226,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2022-07-01,247,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2022-08-01,241,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2022-09-01,228,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2022-10-01,254,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2022-11-01,230,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2022-12-01,214,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2023-01-01,239,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2023-02-01,175,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2023-03-01,225,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2023-04-01,213,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2023-05-01,243,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2023-06-01,257,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2023-07-01,224,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2023-08-01,227,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2023-09-01,229,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2023-10-01,270,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2023-11-01,226,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2023-12-01,259,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2024-01-01,261,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2024-02-01,206,"Nordeste",9058931
"Pernambuco","Pessoa Desaparecida",2024-03-01,250,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2019-01-01,59,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2019-02-01,55,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2019-03-01,48,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2019-04-01,64,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2019-05-01,69,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2019-06-01,69,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2019-07-01,85,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2019-08-01,79,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2019-09-01,79,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2019-10-01,99,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2019-11-01,67,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2019-12-01,84,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2020-01-01,86,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2020-02-01,76,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2020-03-01,47,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2020-04-01,41,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2020-05-01,46,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2020-06-01,61,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2020-07-01,57,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2020-08-01,75,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2020-09-01,69,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2020-10-01,85,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2020-11-01,83,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2020-12-01,69,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2021-01-01,66,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2021-02-01,74,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2021-03-01,73,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2021-04-01,48,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2021-05-01,52,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2021-06-01,79,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2021-07-01,88,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2021-08-01,61,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2021-09-01,79,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2021-10-01,67,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2021-11-01,53,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2021-12-01,50,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2022-01-01,80,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2022-02-01,45,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2022-03-01,64,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2022-04-01,95,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2022-05-01,68,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2022-06-01,57,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2022-07-01,74,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2022-08-01,92,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2022-09-01,60,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2022-10-01,86,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2022-11-01,84,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2022-12-01,80,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2023-01-01,89,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2023-02-01,56,"Nordeste",9058931
"Pernambuco","Pessoa Localizada",2023-03-01,82,"Nordeste",9058931
